century;Jahrhundert;English;1;0;A2;Noun
probable;wahrscheinlich;English;1;0;B2;Adjective
likely;wahrscheinlich;English;1;0;A2;Adjective
public;öffentlich;English;1;0;A2;Adjective
yourselves;euch;English;1;0;A1;Pronoun
in all;insgesamt;English;1;0;A1;Adverb
altogether;insgesamt;English;1;0;B1;Adverb
in total;insgesamt;English;1;0;A1;Adverb
to start;anfangen;English;1;0;A1;Verb
enough;genug;English;1;0;A2;Adverb
apartment;Wohnung;English;1;0;A2;Noun
flat;Wohnung;English;1;0;A1;Noun
to succeed;gelingen;English;1;0;A1;Verb
soon;bald;English;1;0;A1;Adverb
low;gering;English;1;0;A2;Adjective
minor;gering;English;1;0;B1;Adjective
movie;Film;English;1;0;A1;Noun
film;Film;English;1;0;A2;Noun
to buy;kaufen;English;1;0;A1;Verb
to watch;ansehen;English;1;0;A1;Verb
to open;öffnen;English;1;0;A1;Verb
music;Musik;English;1;0;A1;Noun
piece;Stück;English;1;0;A1;Noun
dead;tot;English;1;0;A2;Adjective
God;Gott;English;1;0;B2;Noun
completely;völlig;English;1;0;B1;Adjective
absolutely;völlig;English;1;0;B1;Adjective
positive;positiv;English;1;0;B1;Adjective
conversation;Gespräch;English;1;0;A1;Noun
that’s why;darum;English;1;0;A1;Pronoun
around it;darum;English;1;0;A1;Pronoun
customer;Kunde;English;1;0;A2;Noun
client;Kunde;English;1;0;B2;Noun
amount;Menge;English;1;0;B1;Noun
quantity;Menge;English;1;0;B1;Noun
government;Regierung;English;1;0;A2;Noun
answer;Antwort;English;1;0;A1;Noun
reply;Antwort;English;1;0;A2;Noun
to accept;annehmen;English;1;0;A1;Verb
wrong;falsch;English;1;0;A1;Adjective
false;falsch;English;1;0;A1;Adjective
context;Zusammenhang;English;1;0;A2;Noun
slow;langsam;English;1;0;A1;Adjective
arm;Arm;English;1;0;A1;Noun
table;Tisch;English;1;0;A1;Noun
to offer;bieten;English;1;0;A1;Verb
heart;Herz;English;1;0;A1;Noun
together;zusammen;English;1;0;A1;Adverb
in the meantime;inzwischen;English;1;0;A1;Adverb
just as;ebenso;English;1;0;A1;Adverb
as much as;ebenso;English;1;0;A1;Adverb
ground;Boden;English;1;0;A1;Noun
floor;Boden;English;1;0;A1;Noun
bottom;Boden;English;1;0;A1;Noun
politics;Politik;English;1;0;B1;Noun
death;Tod;English;1;0;A2;Noun
success;Erfolg;English;1;0;A2;Noun
moreover;zudem;English;1;0;B1;Adverb
bank;Bank;English;1;0;A1;Noun
bench;Bank;English;1;0;A2;Noun
as of;ab;English;1;0;A1;Preposition
personal;persönlich;English;1;0;A1;Adjective
president;Präsident;English;1;0;B1;Noun
to fetch;holen;English;1;0;A1;Verb
boy;Junge;English;1;0;A1;Noun
so-called;sogenannt;English;1;0;B2;Adjective
police;Polizei;English;1;0;A2;Noun
within;innerhalb;English;1;0;A2;Preposition
art;Kunst;English;1;0;A1;Noun
student (USA);Schüler;English;1;0;A1;Noun
pupil;Schüler;English;1;0;B1;Noun
entire;gesamt;English;1;0;B1;Adjective
pressure;Druck;English;1;0;A2;Noun
printing;Druck;English;1;0;A1;Noun
to disappear;verschwinden;English;1;0;A1;Verb
to contain;enthalten;English;1;0;A1;Verb
to record;aufnehmen;English;1;0;A1;Verb
to take in;aufnehmen;English;1;0;A1;Verb
to include;aufnehmen;English;1;0;A1;Verb
costs;Kosten (pl);English;1;0;A1;Noun
expenses;Kosten (pl);English;1;0;A1;Noun
winter semester;Wintersemester;English;1;0;A1;Noun
to notice;merken;English;1;0;A1;Verb
to remember;merken;English;1;0;A1;Verb
sturdy;fest;English;1;0;A1;Adjective
stable;fest;English;1;0;B1;Adjective
firm;fest;English;1;0;B1;Adjective
firmly;fest;English;1;0;B1;Adverb
solid;fest;English;1;0;B1;Adjective
current;aktuell;English;1;0;B1;Adjective
up-to-date;aktuell;English;1;0;B1;Adjective
term;Begriff;English;1;0;B1;Noun
concept;Begriff;English;1;0;B1;Noun
to experience;erleben;English;1;0;A1;Verb
relative;relativ;English;1;0;B1;Adjective
according to;laut;English;1;0;B1;Preposition
foot;Fuß;English;1;0;B1;Noun
data;Daten (pl);English;1;0;B2;Noun
war;Krieg;English;1;0;A1;Noun
guest;Gast;English;1;0;A1;Noun
statement;Aussage;English;1;0;A2;Noun
to plan;planen;English;1;0;A1;Verb
hard;schwierig;English;1;0;A1;Adjective
tough;schwierig;English;1;0;B2;Adjective
good(s);Gut;English;1;0;A1;Noun
estate;Gut;English;1;0;B2;Noun
kilometer;Kilometer;English;1;0;A2;Noun
to forget;vergessen;English;1;0;A1;Verb
thought;Gedanke;English;1;0;A2;Noun
to own;besitzen;English;1;0;A1;Verb
(political) party;Partei;English;1;0;A1;Noun
to be happy;freuen;English;1;0;A1;Verb
to hang;hängen;English;1;0;A1;Verb
to report;berichten;English;1;0;A1;Verb
cell;Zelle;English;1;0;B1;Noun
narrow;eng;English;1;0;B1;Adjective
culture;Kultur;English;1;0;A1;Noun
trial;Prozess;English;1;0;B2;Noun
process;Prozess;English;1;0;B1;Noun
son;Sohn;English;1;0;A1;Noun
gratefulness;Dank;English;1;0;A1;Noun
in spite of;trotz;English;1;0;A1;Preposition
to demand;fordern;English;1;0;A1;Verb
to claim;fordern;English;1;0;A1;Verb
to study;studieren;English;1;0;A1;Verb
to please;gefallen;English;1;0;A1;Verb
girl;Mädchen;English;1;0;A1;Noun
behavior;Verhalten;English;1;0;A2;Noun
to behave;verhalten;English;1;0;A1;Verb
to act;verhalten;English;1;0;A1;Verb
at least;mindestens;English;1;0;A1;Adverb
fairly;ziemlich;English;1;0;A2;Adverb
pretty;ziemlich;English;1;0;A1;Adverb
interest;Interesse;English;1;0;A2;Noun
to distinguish;unterscheiden;English;1;0;A1;Verb
what ... by;wobei (Verben mit Präpositionen);English;1;0;A1;Adverb
whereby;wobei;English;1;0;A1;Adverb
at what;wobei;English;1;0;A1;Adverb
about which;wobei;English;1;0;A1;Adverb
each time;jeweils;English;1;0;A1;Adverb
to be enough;reichen;English;1;0;A1;Verb
seven;sieben;English;1;0;A1;Number
to hit;schlagen;English;1;0;A1;Verb
to beat;schlagen;English;1;0;A1;Verb
animal;Tier;English;1;0;A1;Noun
in any case;jedenfalls;English;1;0;A1;Adverb
the (superlative);am;English;1;0;A1;Particle
to raise;erhöhen;English;1;0;A1;Verb
to take care;sorgen;English;1;0;A1;Verb
to worry;sorgen;English;1;0;A1;Verb
experience;Erfahrung;English;1;0;A2;Noun
patient;Patient;English;1;0;A2;Noun
in the morning;morgens;English;1;0;A1;Adverb
morning;Morgen;English;1;0;A1;Noun
physician;Arzt;English;1;0;B2;Noun
to occur;geschehen;English;1;0;A1;Verb
Bavaria;Bayern;English;1;0;A1;Noun
to solve;lösen;English;1;0;A1;Verb
to loosen;lösen;English;1;0;A1;Verb
somehow;irgendwie;English;1;0;B1;Adverb
okay;okay;English;1;0;A1;Adjective
to wish;wünschen;English;1;0;A1;Verb
to want;wünschen;English;1;0;A1;Verb
to interest;interessieren;English;1;0;A1;Verb
difference;Unterschied;English;1;0;A1;Noun
photograph;Foto;English;1;0;A2;Noun
to drink;trinken;English;1;0;A1;Verb
the same (one);dasselbe;English;1;0;A1;Pronoun
to choose;wählen;English;1;0;A1;Verb
to elect;wählen;English;1;0;A1;Verb
simultaneously;gleichzeitig;English;1;0;B1;Adverb
at the same time;gleichzeitig;English;1;0;A1;Adverb
scarce;knapp;English;1;0;A1;Adjective
slim;knapp;English;1;0;A2;Adjective
employee;Mitarbeiter;English;1;0;B2;Noun
co-worker;Mitarbeiter;English;1;0;A1;Noun
to take over;übernehmen;English;1;0;A1;Verb
luck;Glück;English;1;0;A1;Noun
happiness;Glück;English;1;0;A2;Noun
fortune;Glück;English;1;0;A2;Noun
be lucky;Glück haben;English;1;0;A1;Noun
normal;normal;English;1;0;A2;Adjective
unfortunately;leider;English;1;0;A2;Adverb
eight;acht;English;1;0;A1;Number
performance;Leistung;English;1;0;A2;Noun
to be available;vorliegen;English;1;0;A1;Verb
relationship;Beziehung;English;1;0;B1;Noun
relation;Beziehung;English;1;0;B1;Noun
molecule;Molekül;English;1;0;B1;Noun
to arrive;ankommen;English;1;0;A1;Verb
appearance;Auftreten;English;1;0;A2;Noun
conduct;Auftreten;English;1;0;B1;Noun
occurrence;Auftreten;English;1;0;A1;Noun
especially;insbesondere;English;1;0;A2;Adverb
technical;technisch;English;1;0;B2;Adjective
going on;los;English;1;0;A1;Adverb
to get rid of;loswerden;English;1;0;A1;Adverb
be rid of;los sein;English;1;0;A1;Adverb
bed;Bett;English;1;0;A1;Noun
height;Höhe;English;1;0;B1;Noun
altitude;Höhe;English;1;0;B2;Noun
essential;wesentlich;English;1;0;B1;Adjective
fundamental;wesentlich;English;1;0;B2;Adjective
English;englisch;English;1;0;A1;Adjective
most recently;zuletzt;English;1;0;A1;Adverb
pure;rein;English;1;0;B1;Adjective
purely;rein;English;1;0;A1;Adjective
clean;rein;English;1;0;A1;Adjective
to build;bauen;English;1;0;A1;Verb
rare;selten;English;1;0;B1;Adjective
newspaper;Zeitung;English;1;0;A1;Noun
internal;innere;English;1;0;B1;Adjective
for example;beispielsweise;English;1;0;A1;Adverb
such as;beispielsweise;English;1;0;A1;Adverb
condition;Bedingung;English;1;0;A2;Noun
stipulation;Bedingung;English;1;0;A1;Noun
window;Fenster;English;1;0;A1;Noun
train;Zug;English;1;0;A1;Noun
at the moment;derzeit;English;1;0;A1;Adverb
to function;funktionieren;English;1;0;A1;Verb
both ... and;sowohl;English;1;0;A1;Conjunction
to sleep;schlafen;English;1;0;A1;Verb
instead of;statt;English;1;0;B1;Preposition
green;grün;English;1;0;A1;Adjective
citizen;Bürger;English;1;0;A2;Noun
to serve;dienen;English;1;0;A1;Verb
genuine;echt;English;1;0;B2;Adjective
economy;Wirtschaft;English;1;0;B1;Noun
to be (inserted or stuck into something);stecken;English;1;0;A1;Verb
to hope (for);hoffen;English;1;0;A1;Verb
to hope;hoffen;English;1;0;A1;Verb
to find out;erfahren;English;1;0;A1;Verb
means;Mittel;English;1;0;B2;Noun
remedy;Mittel;English;1;0;B1;Noun
slide;Folie;English;1;0;A2;Noun
foil;Folie;English;1;0;A1;Noun
to perform;leisten;English;1;0;A1;Verb
daughter;Tochter;English;1;0;A1;Noun
teacher;Lehrer;English;1;0;A1;Noun
to fit;passen;English;1;0;A1;Verb
to observe;beobachten;English;1;0;A1;Verb
introduction;Einführung;English;1;0;B1;Noun
element;Element;English;1;0;B1;Noun
to sound;klingen;English;1;0;A1;Verb
to love;lieben;English;1;0;A1;Verb
lady;Dame;English;1;0;A1;Noun
lecture;Vorlesung;English;1;0;B1;Noun
to count;zählen;English;1;0;A1;Verb
usually;meist;English;1;0;A1;Adverb
mostly;meist;English;1;0;A2;Adverb
dark;dunkel;English;1;0;A1;Adjective
Austria;Österreich;English;1;0;A1;Noun
model;Modell;English;1;0;A2;Noun
movement;Bewegung;English;1;0;B1;Noun
motion;Bewegung;English;1;0;B2;Noun
down;unten;English;1;0;A1;Adverb
middle;Mitte;English;1;0;A1;Noun
on the basis of;aufgrund;English;1;0;A1;Preposition
to be busy;beschäftigen;English;1;0;A1;Verb
to employ;beschäftigen;English;1;0;A1;Verb
to deal with;beschäftigen;English;1;0;A1;Verb
previously;zuvor;English;1;0;B2;Adverb
with each other;miteinander;English;1;0;A1;Adverb
to throw;werfen;English;1;0;A1;Verb
offer;Angebot;English;1;0;A2;Noun
supply;Angebot;English;1;0;B1;Noun
project;Projekt;English;1;0;B2;Noun
to sell;verkaufen;English;1;0;A1;Verb
to react;reagieren;English;1;0;A1;Verb
author;Autor;English;1;0;A2;Noun
EU;EU (Europäische Union);English;1;0;A1;Noun
size;Größe;English;1;0;A1;Noun
apparent;offenbar;English;1;0;B1;Adjective
brother;Bruder;English;1;0;A1;Noun
to participate;beteiligen;English;1;0;A1;Verb
to contribute;beteiligen;English;1;0;A1;Verb
phase;Phase;English;1;0;B2;Noun
to show off;angeben;English;1;0;A1;Verb
to declare;angeben;English;1;0;A1;Verb
trip;Reise;English;1;0;A1;Noun
journey;Reise;English;1;0;A2;Noun
successful;erfolgreich;English;1;0;A1;Adjective
true;wahr;English;1;0;A1;Adjective
row;Reihe;English;1;0;A1;Noun
series;Reihe;English;1;0;B1;Noun
line;Reihe;English;1;0;A1;Noun
nature;Natur;English;1;0;A2;Noun
to calculate;rechnen;English;1;0;A1;Verb
to compute;rechnen;English;1;0;A1;Verb
mere;bloß;English;1;0;B1;Adjective
bare;bloß;English;1;0;B1;Adjective
necessary;notwendig;English;1;0;A2;Adjective
to discover;entdecken;English;1;0;A1;Verb
to take (time);dauern;English;1;0;A1;Verb
to last;dauern;English;1;0;A1;Verb
economic;wirtschaftlich;English;1;0;B1;Adjective
financial;wirtschaftlich;English;1;0;B1;Adjective
private;privat;English;1;0;A2;Adjective
modern;modern;English;1;0;A2;Adjective
hair;Haar;English;1;0;A1;Noun
to sense;spüren;English;1;0;A1;Verb
independent;unabhängig;English;1;0;B1;Adjective
tomorrow;morgen;English;1;0;A1;Adverb
frame;Rahmen;English;1;0;A2;Noun
framework;Rahmen;English;1;0;A1;Noun
by the way;übrigens;English;1;0;A1;Adverb
unity;Einheit;English;1;0;A1;Noun
unit;Einheit;English;1;0;A2;Noun
entity;Einheit;English;1;0;A1;Noun
everywhere;überall;English;1;0;A1;Adverb
to establish;feststellen;English;1;0;A1;Verb
to detect;feststellen;English;1;0;A1;Verb
fabric;Stoff;English;1;0;B2;Noun
material;Stoff;English;1;0;A2;Noun
substance;Stoff;English;1;0;B2;Noun
speech;Rede;English;1;0;A1;Noun
talk;Rede;English;1;0;A1;Noun
to support;unterstützen;English;1;0;A1;Verb
chemical;chemisch;English;1;0;A2;Adjective
serious;schlimm;English;1;0;B1;Adjective
worse;schlimm;English;1;0;A2;Adjective
Switzerland;Schweiz;English;1;0;A1;Noun
sometime;irgendwann;English;1;0;B1;Adverb
some day;irgendwann;English;1;0;A1;Adverb
shop;Geschäft;English;1;0;A1;Noun
business;Geschäft;English;1;0;A1;Noun
neither ... nor;weder;English;1;0;A1;Conjunction
share;Anteil;English;1;0;A1;Noun
portion;Anteil;English;1;0;B2;Noun
team;Team;English;1;0;A1;Noun
except;außer;English;1;0;A2;Preposition
apart from;außer;English;1;0;A1;Preposition
summer;Sommer;English;1;0;A1;Noun
hotel;Hotel;English;1;0;A1;Noun
loudly;laut;English;1;0;A2;Adjective
age;Alter;English;1;0;A1;Noun
safety;Sicherheit;English;1;0;B1;Noun
security;Sicherheit;English;1;0;B1;Noun
SPD;SPD (Sozialdemokratische Partei Deutschlands);English;1;0;A1;Noun
constant;ständig;English;1;0;B2;Adjective
use;Einsatz;English;1;0;A1;Noun
insert;Einsatz;English;1;0;A1;Noun
mission;Einsatz;English;1;0;B1;Noun
operation;Einsatz;English;1;0;B1;Noun
bet;Einsatz;English;1;0;B1;Noun
Einsatzgruppe;Einsatzgruppe;English;1;0;A1;Noun
to deliver;liefern;English;1;0;A1;Verb
to supply;liefern;English;1;0;A1;Verb
to stress;betonen;English;1;0;A1;Verb
earth;Erde;English;1;0;A2;Noun
soil;Erde;English;1;0;B1;Noun
study;Studie;English;1;0;A1;Noun
at/to the front;vorne;English;1;0;A1;Adverb
opinion;Meinung;English;1;0;A2;Noun
to turn;drehen;English;1;0;A1;Verb
artist;Künstler;English;1;0;B1;Noun
active;aktiv;English;1;0;B1;Adjective
experiment;Versuch;English;1;0;B1;Noun
attempt;Versuch;English;1;0;A2;Noun
consequently;somit;English;1;0;B1;Adverb
to pay;bezahlen;English;1;0;A1;Verb
quality;Eigenschaft;English;1;0;A2;Noun
long since;längst;English;1;0;A1;Adverb
a long time ago;längst;English;1;0;A1;Adverb
method;Methode;English;1;0;A2;Noun
order;Ordnung;English;1;0;A1;Noun
tidiness;Ordnung;English;1;0;A1;Noun
Russia;Russland;English;1;0;A1;Noun
choice;Wahl;English;1;0;A2;Noun
election;Wahl;English;1;0;B1;Noun
to fulfill;erfüllen;English;1;0;A1;Verb
to grant;erfüllen;English;1;0;A1;Verb
mommy;Mama;English;1;0;A1;Noun
Sunday;Sonntag;English;1;0;A1;Noun
internet;Internet;English;1;0;A1;Noun
smile;Lächeln;English;1;0;A1;Noun
to smile;lächeln;English;1;0;A1;Verb
to convince;überzeugen;English;1;0;A1;Verb
interesting;interessant;English;1;0;A1;Adjective
human;menschlich;English;1;0;A2;Adjective
electron;Elektron;English;1;0;B1;Noun
France;Frankreich;English;1;0;A1;Noun
freedom;Freiheit;English;1;0;A2;Noun
specific;speziell;English;1;0;A2;Adjective
French;französisch;English;1;0;A1;Adjective
negative;negativ;English;1;0;A2;Adjective
central;zentral;English;1;0;B1;Adjective
plane;Ebene;English;1;0;A1;Noun
level;Ebene;English;1;0;A2;Noun
to visit;besuchen;English;1;0;A1;Verb
yesterday;gestern;English;1;0;A1;Adverb
player;Spieler;English;1;0;A1;Noun
absolute(ly);absolut;English;1;0;A1;Adjective
complete(ly);absolut;English;1;0;A1;Adjective
to fly;fliegen;English;1;0;A1;Verb
dog;Hund;English;1;0;A1;Noun
to answer;antworten;English;1;0;A1;Verb
wall;Wand;English;1;0;A1;Noun
on/to the right;rechts;English;1;0;A1;Adverb
concrete;konkret;English;1;0;B2;Adjective
Russian;russisch;English;1;0;A1;Adjective
field;Feld;English;1;0;A1;Noun
to earn;verdienen;English;1;0;A1;Verb
to deserve;verdienen;English;1;0;A1;Verb
American;amerikanisch;English;1;0;A1;Adjective
second;Sekunde;English;1;0;A1;Noun
letter;Brief;English;1;0;A1;Noun
member;Mitglied;English;1;0;A2;Noun
practical;praktisch;English;1;0;B1;Adjective
danger;Gefahr;English;1;0;A2;Noun
risk;Gefahr;English;1;0;B1;Noun
to tie;binden;English;1;0;A1;Verb
to bind;binden;English;1;0;A1;Verb
worldwide;weltweit;English;1;0;A2;Adjective
love;Liebe;English;1;0;A1;Noun
China;China;English;1;0;A1;Noun
wide;breit;English;1;0;A2;Adjective
broad;breit;English;1;0;B1;Adjective
outside;draußen;English;1;0;A1;Adverb
effect;Wirkung;English;1;0;A2;Noun
education;Bildung;English;1;0;A2;Noun
blood;Blut;English;1;0;A2;Noun
sea;Meer;English;1;0;A1;Noun
change;Veränderung;English;1;0;A1;Noun
mouth;Mund;English;1;0;A1;Noun
to charge;berechnen;English;1;0;A1;Verb
to amount;betragen;English;1;0;A1;Verb
unfamiliar;fremd;English;1;0;B2;Adjective
foreign;fremd;English;1;0;A1;Adjective
examination;Untersuchung;English;1;0;B1;Noun
error;Fehler;English;1;0;A2;Noun
mistake;Fehler;English;1;0;A2;Noun
since then;mittlerweile;English;1;0;A1;Adverb
to build up;aufbauen;English;1;0;A1;Verb
sun;Sonne;English;1;0;A1;Noun
principle;Prinzip;English;1;0;B1;Noun
beforehand;vorher;English;1;0;A1;Adverb
fight;Kampf;English;1;0;A1;Noun
struggle;Kampf;English;1;0;B1;Noun
disposal;Verfügung;English;1;0;B2;Noun
to celebrate;feiern;English;1;0;A1;Verb
program;Programm;English;1;0;A1;Noun
left;linke;English;1;0;A1;Adjective
influence;Einfluss;English;1;0;A2;Noun
temperature;Temperatur;English;1;0;A2;Noun
empty;leer;English;1;0;A2;Adjective
to inform;mitteilen;English;1;0;A1;Verb
to share;mitteilen;English;1;0;A1;Verb
technique;Verfahren;English;1;0;B1;Noun
thanks;danke;English;1;0;A1;Adverb
to refer;beziehen;English;1;0;A1;Verb
to change (the bed);beziehen;English;1;0;A1;Verb
analysis;Analyse;English;1;0;B1;Noun
classical;klassisch;English;1;0;B1;Adjective
former;ehemalig;English;1;0;B1;Adjective
leg;Bein;English;1;0;A1;Noun
glass;Glas;English;1;0;A1;Noun
to examine;untersuchen;English;1;0;A1;Verb
cold;kalt;English;1;0;A1;Adjective
worry;Sorge;English;1;0;A1;Noun
sky;Himmel;English;1;0;A1;Noun
heaven;Himmel;English;1;0;B1;Noun
national;national;English;1;0;A2;Adjective
church;Kirche;English;1;0;A1;Noun
on/to the left;links;English;1;0;A1;Adverb
CDU;CDU (Christlich Demokratische Union Deutschlands);English;1;0;A1;Noun
to measure;messen;English;1;0;A1;Verb
dear;lieb;English;1;0;A1;Adjective
club;Verein;English;1;0;A1;Noun
association;Verein;English;1;0;A2;Noun
atom;Atom;English;1;0;A2;Noun
historical;historisch;English;1;0;B1;Adjective
to sink;sinken;English;1;0;A1;Verb
to cost;kosten;English;1;0;A1;Verb
decisive;entscheidend;English;1;0;B2;Adjective
to divide;teilen;English;1;0;A1;Verb
to come (from);stammen;English;1;0;A1;Verb
to descend;stammen;English;1;0;A1;Verb
scientific;wissenschaftlich;English;1;0;A2;Adjective
scholarly;wissenschaftlich;English;1;0;A1;Adjective
factor;Faktor;English;1;0;B2;Noun
attachment;Bindung;English;1;0;B1;Noun
literature;Literatur;English;1;0;B1;Noun
to surprise;überraschen;English;1;0;A1;Verb
to confirm;bestätigen;English;1;0;A1;Verb
to endorse;bestätigen;English;1;0;A1;Verb
conscious;bewusst;English;1;0;B1;Adjective
deliberate;bewusst;English;1;0;B2;Adjective
section;Abschnitt;English;1;0;A1;Noun
paragraph;Abschnitt;English;1;0;A1;Noun
passage;Abschnitt;English;1;0;A2;Noun
proximity;Nähe;English;1;0;B2;Noun
vicinity;Nähe;English;1;0;A1;Noun
numerous;zahlreich;English;1;0;B1;Adjective
medical;medizinisch;English;1;0;A2;Adjective
remaining;übrig;English;1;0;B2;Adjective
leftover;übrig;English;1;0;A1;Adjective
Turkey;Türkei;English;1;0;A1;Noun
production;Produktion;English;1;0;A2;Noun
to press;drücken;English;1;0;A1;Verb
to push;drücken;English;1;0;A1;Verb
to threaten;drohen;English;1;0;A1;Verb
gas;Gas;English;1;0;A2;Noun
to send;schicken;English;1;0;A1;Verb
contact;Kontakt;English;1;0;A2;Noun
interview;Interview;English;1;0;A1;Noun
it doesn't matter;es ist egal;English;1;0;A1;Adverb
(it’s all) the same;es ist egal;English;1;0;A1;Adverb
indifferent;es ist egal;English;1;0;B2;Adverb
doesn't matter;es ist egal;English;1;0;A1;Adverb
to travel;reisen;English;1;0;A1;Verb
mountain;Berg;English;1;0;A1;Noun
hill;Berg;English;1;0;A1;Noun
somewhere;irgendwo;English;1;0;A2;Adverb
to separate;trennen;English;1;0;A1;Verb
to require;benötigen;English;1;0;A1;Verb
memory;Erinnerung;English;1;0;A1;Noun
to prevent;verhindern;English;1;0;A1;Verb
visibility;Sicht;English;1;0;A1;Noun
dollar;Dollar;English;1;0;A1;Noun
to suffer;leiden;English;1;0;A1;Verb
claim;Anspruch;English;1;0;A2;Noun
position;Position;English;1;0;A2;Noun
sport;Sport;English;1;0;A1;Noun
civil code;BGB (Bürgerliches Gesetzbuch);English;1;0;A1;Noun
demand;Nachfrage;English;1;0;B1;Noun
blue;blau;English;1;0;A1;Adjective
expensive;teuer;English;1;0;A1;Adjective
media;Medien (pl);English;1;0;B2;Noun
to direct;richten;English;1;0;A1;Verb
institute;Institut;English;1;0;B1;Noun
plan;Plan;English;1;0;A1;Noun
after all;immerhin;English;1;0;A1;Adverb
gate;Tor;English;1;0;A2;Noun
complex;komplex;English;1;0;B1;Adjective
village;Dorf;English;1;0;A2;Noun
to be suitable;eignen (sich);English;1;0;A1;Verb
class;Klasse;English;1;0;A1;Noun
classroom;Klasse;English;1;0;A1;Noun
grade;Klasse;English;1;0;A1;Noun
to react to;eingehen;English;1;0;A1;Verb
to go into;eingehen;English;1;0;A1;Verb
to address;eingehen;English;1;0;A1;Verb
to cater;eingehen;English;1;0;A1;Verb
to permit;erlauben;English;1;0;A1;Verb
to exercise;treiben;English;1;0;A1;Verb
to pursue;treiben;English;1;0;A1;Verb
gone;weg;English;1;0;A1;Adverb
vanished;weg;English;1;0;A1;Adverb
to get up;aufstehen;English;1;0;A1;Verb
to stand up;aufstehen;English;1;0;A1;Verb
heel;Absatz (Abs.);English;1;0;B1;Noun
sales;Absatz (Abs.);English;1;0;A1;Noun
on the way;unterwegs;English;1;0;A1;Adverb
contract;Vertrag;English;1;0;B2;Noun
expression;Ausdruck;English;1;0;A2;Noun
to get into;geraten;English;1;0;A1;Verb
terrific;toll;English;1;0;B1;Adjective
silence;Schweigen;English;1;0;A2;Noun
to remain silent;schweigen;English;1;0;A1;Verb
sister;Schwester;English;1;0;A1;Noun
boss;Chef;English;1;0;A2;Noun
leader;Chef;English;1;0;A1;Noun
to take hold of;greifen;English;1;0;A1;Verb
weak;schwach;English;1;0;A2;Adjective
chart;Tabelle;English;1;0;A2;Noun
to enable;ermöglichen;English;1;0;A1;Verb
Friday;Freitag;English;1;0;A1;Noun
hint;Hinweis;English;1;0;B2;Noun
instruction;Hinweis;English;1;0;B1;Noun
advantage;Vorteil;English;1;0;A2;Noun
protein;Protein;English;1;0;A1;Noun
profit;Gewinn;English;1;0;B2;Noun
March;März;English;1;0;A1;Noun
to repeat;wiederholen;English;1;0;A1;Verb
peace;Ruhe;English;1;0;A1;Noun
presentation;Darstellung;English;1;0;B1;Noun
description;Darstellung;English;1;0;A2;Noun
depiction;Darstellung;English;1;0;A1;Noun
calm;ruhig;English;1;0;B1;Adjective
quiet;ruhig;English;1;0;A1;Adjective
dream;Traum;English;1;0;A1;Noun
to treat;behandeln;English;1;0;A1;Verb
to protect;schützen;English;1;0;A1;Verb
to discuss;diskutieren;English;1;0;A1;Verb
spokesperson;Sprecher;English;1;0;A1;Noun
speaker;Sprecher;English;1;0;A2;Noun
loudspeaker;Lautsprecher;English;1;0;B1;Noun
criticism;Kritik;English;1;0;B2;Noun
review;Kritik;English;1;0;A1;Noun
renewed;erneut;English;1;0;A2;Adjective
coach;Trainer;English;1;0;A1;Noun
April;April;English;1;0;A1;Noun
to register;melden;English;1;0;A2;Verb
to check in;melden;English;1;0;A2;Verb
in turn;wiederum;English;1;0;A2;Adverb
victim;Opfer;English;1;0;B1;Noun
sacrifice;Opfer;English;1;0;A2;Noun
beyond;hinaus;English;1;0;A2;Adverb
existing;vorhanden;English;1;0;B2;Adjective
available;vorhanden;English;1;0;B1;Adjective
west;Westen;English;1;0;A2;Noun
title;Titel;English;1;0;A2;Noun
impression;Eindruck;English;1;0;B1;Noun
tree;Baum;English;1;0;A1;Noun
to be (answer);lauten;English;1;0;A2;Verb
discussion;Diskussion;English;1;0;A2;Noun
debate;Diskussion;English;1;0;A2;Noun
student;Student;English;1;0;A1;Noun
population;Bevölkerung;English;1;0;A2;Noun
finger;Finger;English;1;0;B1;Noun
the Greens;Grüne;English;1;0;A2;Noun
total;total;English;1;0;B1;Adjective
complete;total;English;1;0;A2;Adjective
distance;Abstand;English;1;0;B1;Noun
shoulder;Schulter;English;1;0;A1;Noun
measure;Maßnahme;English;1;0;B1;Noun
ribbon;Band;English;1;0;A1;Noun
tape;Band;English;1;0;A2;Noun
volume;Band;English;1;0;B1;Noun
tome;Band;English;1;0;A2;Noun
band (musical);Band;English;1;0;A2;Noun
underneath;darunter;English;1;0;B1;Pronoun
under it;darunter;English;1;0;A2;Pronoun
the one (who, that);diejenige;English;1;0;A2;Pronoun
the one (who);diejenige;English;1;0;A2;Pronoun
forest;Wald;English;1;0;A2;Noun
woods;Wald;English;1;0;A2;Noun
island;Insel;English;1;0;A1;Noun
conclusion;Schluss;English;1;0;B1;Noun
subsequent;anschließend;English;1;0;A2;Adverb
cultural;kulturell;English;1;0;B1;Adjective
to define;definieren;English;1;0;A2;Verb
September;September;English;1;0;A1;Noun
profession;Beruf;English;1;0;B1;Noun
occupation;Beruf;English;1;0;A2;Noun
approach;Ansatz;English;1;0;B1;Noun
to rule;herrschen;English;1;0;A2;Verb
victory;Sieg;English;1;0;B1;Noun
kitchen;Küche;English;1;0;A1;Noun
cuisine;Küche;English;1;0;A2;Noun
